Account,date,classification,total_closed_pnl,num_trades,num_closes,num_liquidations,total_volume_usd,win_rate
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-03,Fear,0.0,16,0,0,148506.99,
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-04,Fear,-14176.51042,10,2,0,134929.87,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-05,Fear,0.0,2,0,0,20107.61,
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-07,Fear,0.0,1,0,0,500.0,
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-08,Extreme Fear,-40.712216999999995,4,0,0,459.28,
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-09,Neutral,0.0,2,0,0,500.0,
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-17,Fear,-288.283113,1,0,0,211.7,
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-18,Fear,0.0,1,0,0,0.01,
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-21,Fear,0.0,2,0,0,2000.28,
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-09-08,Fear,0.0,1,0,0,0.11,
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-09-10,Fear,-219.729659,2,2,0,1780.54,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-10-17,Greed,0.0,1,0,0,499.72,
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-10-28,Greed,167.28016200000002,4,1,0,1500.9299999999998,1.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-11-07,Extreme Greed,3360.9281,95,0,0,19837.95,
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-11-13,Extreme Greed,0.0,1,0,0,200.04,
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-11-18,Extreme Greed,693.220788,9,0,0,1677.08,
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-11-21,Extreme Greed,2.83504,1,1,0,202.87,1.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-11-29,Extreme Greed,0.0,21,0,0,121009.49,
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-01,Extreme Greed,34709.852428,61,0,0,52243.57,
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-03,Extreme Greed,0.0,34,0,0,99999.98,
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-10,Extreme Greed,0.0,8,0,0,109744.79000000001,
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-11,Greed,994.238977,15,0,0,2475.02,
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-12,Extreme Greed,2512.437585,4,0,0,5497.650000000001,
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-16,Extreme Greed,2069.35811,13,0,0,2499.82,
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-17,Extreme Greed,256.200336,1,0,0,299.74,
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-20,Greed,23353.625678,12,0,0,57160.03,
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-01-04,Greed,556.803152,5,0,0,1065.4699999999998,
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-01-14,Greed,7013.428624,12,0,0,9951.42,
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-01-21,Extreme Greed,2806.434723,8,0,0,4780.9800000000005,
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-01-27,Greed,12084.434144,56,0,0,55433.34,
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-01-28,Greed,0.0,3,0,0,0.23,
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-02-03,Fear,20.596691,1,0,0,999.91,
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-02-10,Fear,30.785143,2,0,0,499.64,
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-03-08,Fear,-1121.6509429999999,2,0,0,2501.41,
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-04-08,Extreme Fear,-920.33629,1,0,0,1000.85,
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-04-10,Fear,-965.1214130000001,3,0,0,1602.02,
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-04-13,Neutral,-53.631353999999995,2,0,0,129.06,
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2024-12-02,Extreme Greed,0.0,44,0,0,78277.3,
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2024-12-03,Extreme Greed,20925.513222,145,47,0,565317.04,1.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2024-12-04,Extreme Greed,0.0,1,0,0,0.1,
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-03-04,Extreme Fear,0.0,21,0,0,152639.03,
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-03-05,Extreme Fear,0.0,9,0,0,31505.8,
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-03-11,Extreme Fear,0.0,4,0,0,27647.7,
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-03-18,Fear,0.0,38,0,0,93534.85,
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-08,Extreme Fear,0.0,33,0,0,94574.77,
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-09,Extreme Fear,622.41079,13,6,0,10298.349999999999,1.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-10,Fear,5615.909695,19,19,0,47249.91,1.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-12,Fear,2513.430964,45,24,0,101827.89,1.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-21,Fear,0.0,21,0,0,51130.65,
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-23,Greed,28100.700490000003,28,28,0,79230.9,1.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-24,Greed,2587.44383,87,17,0,203141.35,1.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-25,Greed,7480.21054,55,31,0,141050.08000000002,1.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-09,Extreme Greed,0.0,4,0,0,7875.4800000000005,
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-11,Greed,39.7705,1,1,0,7158.62,1.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-12,Extreme Greed,15.24474,1,1,0,771.87,1.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-23,Greed,0.0,3,0,0,960.4,
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-24,Greed,3.43,1,1,0,963.83,1.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-16,Fear,-1017.424213,125,18,0,665417.81,1.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-17,Fear,-1646.3529,35,0,0,331712.01,
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-18,Fear,0.0,21,0,0,82436.02,
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-19,Fear,5304.480047,162,111,0,761891.37,1.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-20,Neutral,0.0,1,0,0,84870.0,
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-24,Neutral,5070.619785,23,16,0,345112.98,1.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-25,Neutral,0.0,1,0,0,87100.0,
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-26,Neutral,2087.063794,27,3,0,437399.01,1.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-27,Fear,894.0,21,6,0,347421.98,1.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-28,Fear,1342.0,54,4,0,347258.0,1.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-03,Fear,2020.0,8,1,0,340220.0,1.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-05,Fear,2400.0,8,1,0,333099.99,1.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-07,Extreme Fear,0.0,17,0,0,38053.979999999996,
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-11,Fear,5246.0,7,7,0,208500.0,1.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-12,Fear,0.0,14,0,0,20099.91,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-05,Extreme Greed,0.0,9,0,0,50005.83,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-14,Greed,-205.43473700000007,11,6,0,113203.35,0.6666666666666666
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-15,Greed,-24.632033999999997,2,2,0,10609.95,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-16,Greed,0.0,3,0,0,15348.77,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-17,Greed,304.982785,14,11,0,116278.02,0.6363636363636364
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-18,Greed,0.0,2,0,0,31164.179999999997,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-19,Greed,1000.5386120000001,15,10,0,91602.41,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-20,Greed,162.732282,18,8,0,141636.79,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-21,Greed,537.211402,49,27,0,125233.97,0.9629629629629629
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-22,Greed,141.832675,10,2,0,88874.28,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-23,Greed,146.936704,13,8,0,78438.25,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-24,Greed,1008.619956,39,17,0,402954.94,0.8823529411764706
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-25,Greed,-245.081348,3,1,0,59948.51,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-27,Greed,-704.8892269999999,28,13,0,171411.06,0.3076923076923077
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-28,Greed,-970.730876,23,13,0,100117.25,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-29,Greed,508.92214299999995,50,20,0,569559.72,0.75
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-30,Greed,354.998648,52,33,0,702550.21,0.696969696969697
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-01,Greed,-129.53146,18,6,0,264239.52999999997,0.16666666666666666
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-02,Greed,783.979116,17,9,0,121348.74,0.8888888888888888
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-03,Greed,866.015507,67,35,0,394499.36,0.8
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-04,Greed,-67.60364,5,3,0,99792.54000000001,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-05,Greed,164.141565,66,23,0,1703942.66,0.5652173913043478
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-06,Greed,135.58166400000002,22,12,0,298521.4,0.8333333333333334
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-07,Greed,-835.681235,97,37,0,1048850.06,0.24324324324324326
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-08,Greed,-269.874439,128,67,0,1522452.43,0.47761194029850745
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-09,Extreme Greed,-826.349863,70,28,0,870051.97,0.6428571428571429
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-10,Greed,-1517.091342,193,83,0,2057479.48,0.4939759036144578
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-11,Extreme Greed,-164.08950099999998,19,9,0,259180.22999999998,0.5555555555555556
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-12,Greed,-1925.519024,7,2,0,200082.27,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-15,Neutral,0.0,5,0,0,50006.24,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-16,Greed,939.6285419999999,3,3,0,52945.25,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-17,Greed,813.2741110000001,53,19,0,800831.03,0.5789473684210527
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-18,Greed,68.93319,46,9,0,424631.52999999997,0.3333333333333333
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-19,Neutral,-385.215235,39,23,0,426902.16,0.21739130434782608
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-20,Neutral,-146.57487000000003,106,32,0,1070090.51,0.46875
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-21,Greed,266.58114600000005,11,5,0,103129.74,0.6
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-22,Greed,209.39217099999996,37,15,0,283856.41,0.6
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-23,Neutral,-369.2447299999998,45,20,0,414518.93000000005,0.55
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-24,Neutral,-2808.353815,68,40,0,965084.59,0.25
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-25,Neutral,-3093.6293849999997,6,6,0,66566.13,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-26,Neutral,0.0,3,0,0,2517.41,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-29,Greed,484.847102,72,44,0,412139.32,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-30,Greed,-173.65419100000003,49,19,0,401011.38,0.2631578947368421
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-31,Greed,-799.840817,859,437,0,6305647.13,0.5263157894736842
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-01,Greed,0.0,6,0,0,2008.18,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-02,Greed,456.423473,42,21,0,474278.43,0.6190476190476191
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-03,Greed,223.30918699999998,56,12,0,603820.0,0.5
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-04,Greed,47.62389499999999,35,28,0,203187.53,0.32142857142857145
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-05,Greed,-33.45419400000003,72,32,0,770198.26,0.4375
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-06,Greed,-215.615907,1088,509,0,8047153.41,0.3300589390962672
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-07,Greed,241.24212,15,2,0,6758.73,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-08,Greed,770.756024,10,4,0,26051.12,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-11,Greed,983.443176,34,7,0,212311.82,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-12,Greed,913.8817869999998,16,15,0,227247.69999999998,0.4
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-13,Extreme Greed,559.44389,14,14,0,1999.99,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-14,Greed,191.29666400000002,23,4,0,102701.18,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-15,Greed,816.0903969999999,11,11,0,108750.16,0.7272727272727273
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-16,Greed,0.0,12,0,0,100752.64,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-17,Extreme Greed,259.62944200000004,30,11,0,203758.88,0.6363636363636364
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-19,Extreme Greed,-8.05898,6,3,0,50003.09,0.3333333333333333
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-20,Greed,210.315294,4,4,0,1710.3,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-21,Extreme Greed,0.0,1,0,0,10005.6,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-22,Greed,0.0,2,0,0,5000.64,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-26,Greed,0.0,2,0,0,499.96999999999997,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-27,Extreme Greed,576.38114,8,7,0,2576.32,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-29,Extreme Greed,1320.804256,7,3,0,24827.09,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-02,Extreme Greed,-1443.814567,7,7,0,2943.77,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-04,Extreme Greed,1026.004099,13,13,0,3776.71,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-15,Extreme Greed,388.830831,19,8,0,75909.83,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-16,Extreme Greed,0.0,2,0,0,10000.0,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-17,Extreme Greed,0.0,2,0,0,7502.61,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-18,Extreme Greed,212.3193,1,1,0,5214.47,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-19,Extreme Greed,-174.00152,10,2,0,29828.420000000002,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-20,Greed,3829.986976,10,4,0,71343.41,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-21,Extreme Greed,238.326075,4,1,0,10243.210000000001,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-02,Extreme Greed,0.0,4,0,0,14999.89,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-03,Greed,0.0,2,0,0,9999.66,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-05,Extreme Greed,965.5522159999999,8,8,0,25965.08,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-12,Extreme Greed,-2830.444513,15,15,0,30327.6,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-26,Greed,0.0,3,0,0,4988.290000000001,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-28,Greed,0.0,50,0,0,16986.19,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-29,Greed,0.0,14,0,0,4223.82,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-03,Neutral,0.0,6,0,0,4978.85,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-04,Greed,0.0,3,0,0,4999.41,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-07,Greed,227.320653,7,2,0,9768.73,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-09,Greed,0.0,3,0,0,4975.54,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-12,Greed,0.0,13,0,0,10174.92,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-13,Greed,0.0,3,0,0,4974.81,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-16,Greed,0.0,3,0,0,3840.0699999999997,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-20,Greed,-74.818442,3,3,0,5121.35,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-21,Extreme Greed,1272.088356,72,18,0,618820.65,0.3888888888888889
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-23,Extreme Greed,0.0,19,0,0,74038.45999999999,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-24,Greed,821.949278,2,2,0,50811.899999999994,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-25,Extreme Greed,0.0,2,0,0,25007.149999999998,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-26,Extreme Greed,773.4582,9,2,0,50763.450000000004,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-07,Extreme Greed,0.0,14,0,0,1086.13,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-09,Extreme Greed,0.0,12,0,0,1410.26,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-11,Greed,4269.550668,75,8,0,78468.0,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-12,Greed,0.0,37,0,0,1520.97,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-13,Greed,6634.160155,78,19,0,132565.25,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-14,Greed,10258.592609,15,15,0,41879.7,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-15,Greed,1285.5244400000001,40,9,0,126252.62,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-16,Greed,0.0,11,0,0,25235.079999999998,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-17,Greed,9330.743339,24,21,0,115888.54000000001,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-18,Greed,282.57636,18,4,0,200316.57,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-19,Greed,2833.6833,41,14,0,203841.21,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-20,Greed,0.0,27,0,0,8485.69,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-21,Greed,0.0,69,0,0,102048.20999999999,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-22,Neutral,756.876565,21,8,0,151594.06,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-23,Greed,0.0,5,0,0,1792.12,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-24,Neutral,0.0,10,0,0,150995.43,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-25,Fear,4869.353105,49,11,0,103099.08,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-26,Neutral,0.0,41,0,0,995.8199999999999,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-27,Fear,0.0,18,0,0,10496.869999999999,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-29,Fear,4307.587820000001,58,11,0,56564.14,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-30,Neutral,0.0,11,0,0,521.4200000000001,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-01,Neutral,3863.351096,51,11,0,265469.6,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-02,Neutral,2421.253116,18,8,0,33347.47,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-03,Neutral,0.0,8,0,0,75720.58,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-04,Fear,0.0,11,0,0,175545.79,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-05,Fear,0.0,12,0,0,1991.15,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-06,Fear,108.87217799999999,24,0,0,2490.17,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-07,Fear,61.428942,10,0,0,498.75,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-08,Fear,0.0,1,0,0,497.64,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-09,Fear,648.984412,15,0,0,2736.45,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-10,Fear,382.10788099999996,13,0,0,15983.1,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-12,Fear,1412.314654,9,9,0,13576.32,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-13,Fear,234.778463,4,0,0,499.18,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-17,Greed,0.0,7,0,0,9990.67,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-24,Greed,0.0,35,0,0,5957.84,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-25,Greed,916.7382600000001,12,10,0,9173.93,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-26,Greed,2425.262989,30,29,0,252476.63,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-29,Greed,112.946925,24,11,0,300241.35,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-01,Neutral,0.0,9,0,0,35064.43,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-02,Greed,554.12049,12,5,0,70586.13,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-03,Fear,0.0,6,0,0,25012.14,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-04,Fear,0.0,27,0,0,135069.22,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-05,Fear,-8394.889856,44,4,0,146567.12,0.25
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-06,Extreme Fear,51.56325,80,0,0,60707.38,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-07,Fear,188.789255,21,0,0,1992.73,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-08,Extreme Fear,0.0,5,0,0,15840.07,
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-09,Neutral,6783.078347,60,31,0,326830.3,0.5483870967741935
